event_id,event_type,timestamp,customer_id,amount_at_risk,currency,merchant,merchant_category,payment_method,payment_status,error_code,error_description,error_source,error_step,error_reason,fraud_flag,previous_attempts
PAY_00120,payment_failure,2019-04-20 17:48:44,CUST_475,9925.97,INR,fraud_Schmidt-Larkin,home,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,3
PAY_00121,payment_failure,2019-04-01 21:47:58,CUST_108,405.87,INR,fraud_Hyatt-Blick,travel,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_00122,payment_failure,2019-07-24 13:01:57,CUST_109,3329.13,INR,fraud_Botsford PLC,home,netbanking,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,3
PAY_00123,payment_failure,2019-12-22 05:15:24,CUST_404,2846.9,INR,fraud_Brekke and Sons,gas_transport,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_00124,payment_failure,2019-06-01 22:01:58,CUST_385,4433.86,INR,"fraud_Schiller, Blanda and Johnson",home,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,1
PAY_00125,payment_failure,2019-06-09 12:38:29,CUST_119,531.2,INR,fraud_Gerlach Inc,shopping_net,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,3
PAY_00126,payment_failure,2019-08-26 16:04:28,CUST_468,3440.35,INR,fraud_Marvin-Lind,personal_care,netbanking,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_00127,payment_failure,2019-02-07 18:07:55,CUST_55,4469.55,INR,fraud_Waelchi-Wolf,kids_pets,upi,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_00128,payment_failure,2020-02-26 05:39:09,CUST_236,6049.04,INR,fraud_Kassulke PLC,shopping_net,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_00129,payment_failure,2019-12-19 18:48:03,CUST_113,523.73,INR,fraud_Hammes-Beatty,kids_pets,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,3
PAY_00130,payment_failure,2019-08-25 06:13:10,CUST_303,5227.34,INR,"fraud_Bernier, Streich and Jewess",grocery_net,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,1
PAY_00131,payment_failure,2019-12-12 15:16:36,CUST_757,16900.46,INR,fraud_Hoppe-Parisian,kids_pets,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_00132,payment_failure,2019-11-05 11:21:01,CUST_183,1738.85,INR,"fraud_Reichert, Huels and Hoppe",shopping_net,upi,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_00133,payment_failure,2019-09-30 21:59:59,CUST_717,90.47,INR,fraud_Stamm-Rodriguez,misc_pos,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,3
PAY_00134,payment_failure,2019-06-15 22:04:26,CUST_488,6548.7,INR,"fraud_Metz, Russel and Metz",kids_pets,netbanking,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,1
PAY_00135,payment_failure,2019-12-21 04:54:18,CUST_90,10681.27,INR,fraud_Bradtke PLC,grocery_pos,netbanking,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,0
PAY_00136,payment_failure,2019-12-02 18:11:20,CUST_376,1595.26,INR,"fraud_Windler, Goodwin and Kovacek",home,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,0
PAY_00137,payment_failure,2019-01-09 02:58:18,CUST_288,4145.85,INR,"fraud_Casper, Hand and Zulauf",grocery_pos,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_00138,payment_failure,2019-03-08 04:05:45,CUST_134,6257.37,INR,"fraud_Morissette, Weber and Wiegand",grocery_net,netbanking,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_00139,payment_failure,2020-04-14 23:03:55,CUST_118,587.64,INR,fraud_Herman Inc,misc_pos,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_00140,payment_failure,2019-10-01 15:58:07,CUST_466,1181.92,INR,fraud_Wilkinson PLC,kids_pets,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,3
PAY_00141,payment_failure,2019-12-21 00:39:33,CUST_188,5228.17,INR,"fraud_Stroman, Hudson and Erdman",gas_transport,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_00142,payment_failure,2019-11-10 02:03:47,CUST_135,3370.63,INR,fraud_Kutch Group,grocery_net,card,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,1
PAY_00143,payment_failure,2020-04-28 11:53:59,CUST_719,10548.47,INR,fraud_Pagac LLC,shopping_pos,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,3
PAY_00144,payment_failure,2020-03-07 15:53:34,CUST_62,2557.23,INR,fraud_Ruecker-Mayert,kids_pets,upi,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_00145,payment_failure,2020-04-20 17:43:26,CUST_778,867.35,INR,fraud_Kerluke-Abshire,shopping_net,upi,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,0
PAY_00146,payment_failure,2019-05-12 23:32:19,CUST_752,1530.52,INR,fraud_Schoen-Quigley,kids_pets,upi,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,2
PAY_00147,payment_failure,2019-08-18 23:26:20,CUST_305,9403.9,INR,"fraud_McDermott, Osinski and Morar",home,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_00148,payment_failure,2019-02-24 20:15:21,CUST_759,1923.94,INR,fraud_Romaguera Ltd,health_fitness,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_00149,payment_failure,2019-11-04 06:20:57,CUST_434,6172.71,INR,fraud_Strosin-Cruickshank,grocery_pos,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_00150,payment_failure,2019-07-07 16:43:55,CUST_694,370.18,INR,"fraud_Ruecker, Beer and Collier",shopping_net,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,1
PAY_00151,payment_failure,2020-04-13 15:58:28,CUST_508,438.24,INR,"fraud_Mosciski, Ziemann and Farrell",shopping_net,netbanking,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_00152,payment_failure,2019-01-11 13:46:10,CUST_20,1523.05,INR,"fraud_Becker, Harris and Harvey",personal_care,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,1
PAY_00153,payment_failure,2020-01-05 06:53:56,CUST_840,436.58,INR,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,2
PAY_00154,payment_failure,2019-10-08 05:34:14,CUST_583,332.83,INR,fraud_Pouros-Conroy,shopping_pos,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,2
PAY_00155,payment_failure,2019-12-07 23:15:10,CUST_715,1477.4,INR,"fraud_Parisian, Schiller and Altenwerth",misc_net,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_00156,payment_failure,2019-04-19 08:44:18,CUST_20,7462.53,INR,fraud_Schmitt Inc,gas_transport,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,1
PAY_00157,payment_failure,2019-08-12 00:08:47,CUST_489,7484.11,INR,fraud_Terry-Huel,shopping_net,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_00158,payment_failure,2019-04-24 10:38:16,CUST_598,7909.07,INR,"fraud_Rowe, Batz and Goodwin",grocery_pos,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,3
PAY_00159,payment_failure,2020-04-20 23:25:23,CUST_181,2430.24,INR,"fraud_Altenwerth, Cartwright and Koss",shopping_net,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,3
PAY_00160,payment_failure,2019-10-20 08:25:57,CUST_86,7143.81,INR,"fraud_Heller, Gutmann and Zieme",grocery_pos,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,3
PAY_00161,payment_failure,2019-06-23 16:14:20,CUST_28,3920.09,INR,fraud_Erdman-Durgan,health_fitness,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,3
PAY_00162,payment_failure,2019-03-03 17:09:07,CUST_354,644.08,INR,"fraud_Langworth, Boehm and Gulgowski",shopping_net,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,2
PAY_00163,payment_failure,2020-06-15 10:54:44,CUST_475,4153.32,INR,fraud_Berge LLC,gas_transport,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,0
PAY_00164,payment_failure,2020-01-28 22:43:09,CUST_240,2067.53,INR,fraud_Boyer PLC,shopping_net,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_00165,payment_failure,2019-12-01 07:26:24,CUST_465,4146.68,INR,"fraud_Reilly, Heaney and Cole",gas_transport,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_00166,payment_failure,2019-01-07 06:00:27,CUST_165,5164.26,INR,fraud_Wilkinson Ltd,entertainment,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_00167,payment_failure,2019-08-30 02:54:29,CUST_319,767.75,INR,"fraud_Rohan, White and Aufderhar",misc_net,upi,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,1
PAY_00168,payment_failure,2019-09-19 18:17:04,CUST_222,4724.36,INR,fraud_Skiles LLC,home,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,3
PAY_00169,payment_failure,2020-03-10 11:13:46,CUST_13,220.78,INR,"fraud_Ruecker, Beer and Collier",shopping_net,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,3
PAY_00170,payment_failure,2019-07-22 11:48:46,CUST_555,182.6,INR,"fraud_Cremin, Hamill and Reichel",misc_pos,card,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,1
PAY_00171,payment_failure,2020-01-09 07:46:07,CUST_568,3736.66,INR,"fraud_Stroman, Hudson and Erdman",gas_transport,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_00172,payment_failure,2020-04-08 14:41:19,CUST_359,844.94,INR,"fraud_Nienow, Ankunding and Collier",misc_pos,netbanking,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_00173,payment_failure,2020-02-05 03:05:52,CUST_315,3124.95,INR,"fraud_Cremin, Hamill and Reichel",misc_pos,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,3
PAY_00174,payment_failure,2019-03-08 20:07:38,CUST_694,2623.63,INR,fraud_Effertz LLC,entertainment,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_00175,payment_failure,2020-03-16 02:08:07,CUST_664,6029.95,INR,"fraud_Kutch, Hermiston and Farrell",gas_transport,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,1
PAY_00176,payment_failure,2019-08-02 21:21:27,CUST_840,7068.28,INR,fraud_Wilkinson PLC,kids_pets,upi,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_00177,payment_failure,2019-05-07 17:10:47,CUST_630,5050.55,INR,fraud_Stark-Koss,home,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,2
PAY_00178,payment_failure,2019-06-28 23:22:09,CUST_221,812.57,INR,fraud_Ullrich Ltd,kids_pets,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,3
PAY_00179,payment_failure,2019-08-09 01:13:15,CUST_619,3266.05,INR,fraud_Spinka Inc,grocery_net,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,0
PAY_00180,payment_failure,2020-05-04 10:32:30,CUST_806,517.09,INR,"fraud_Schmeler, Bashirian and Price",shopping_net,netbanking,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,1
PAY_00181,payment_failure,2019-06-06 05:12:27,CUST_96,8708.36,INR,fraud_Pacocha-O'Reilly,grocery_pos,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,1
PAY_00182,payment_failure,2020-05-17 22:38:02,CUST_727,7235.11,INR,fraud_Corwin-Gorczany,misc_net,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,3
PAY_00183,payment_failure,2019-06-26 21:22:33,CUST_284,171.81,INR,fraud_Denesik and Sons,shopping_pos,netbanking,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,3
PAY_00184,payment_failure,2019-04-10 04:38:54,CUST_137,675.62,INR,fraud_Hintz-Bruen,grocery_net,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,3
PAY_00185,payment_failure,2019-08-13 06:02:24,CUST_735,7189.46,INR,fraud_Deckow-O'Conner,grocery_pos,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_00186,payment_failure,2020-01-01 20:04:44,CUST_802,156.04,INR,fraud_Lemke and Sons,travel,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,0
PAY_00187,payment_failure,2019-11-22 12:17:17,CUST_307,910.51,INR,"fraud_Armstrong, Walter and Gottlieb",food_dining,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_00188,payment_failure,2020-03-24 14:49:40,CUST_319,1226.74,INR,"fraud_Bahringer, Osinski and Block",food_dining,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_00189,payment_failure,2020-04-11 02:56:26,CUST_663,6364.44,INR,"fraud_Larkin, Stracke and Greenfelder",entertainment,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,1
PAY_00190,payment_failure,2019-06-25 04:55:27,CUST_875,3305.06,INR,fraud_Thiel PLC,misc_pos,netbanking,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,0
PAY_00191,payment_failure,2019-12-11 12:44:58,CUST_151,8994.71,INR,fraud_Skiles LLC,home,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
