event_id,event_type,timestamp,checkout_id,customer_id,amount_at_risk,currency,cart_value,items_count,checkout_started_at,last_activity_at,abandonment_age_minutes,payment_attempted,payment_completed,checkout_completed,abandonment_detected,customer_history_score
CHK_00136,checkout_abandonment,2019-12-30 06:21:22,CHK_SESSION_000136,CUST_760,1752.96,INR,1752.96,2,2019-12-29 16:17:22,2019-12-29 16:22:22,839,False,False,False,True,0.499
CHK_00137,checkout_abandonment,2019-03-09 16:13:02,CHK_SESSION_000137,CUST_337,4634.72,INR,4634.72,5,2019-03-09 01:31:02,2019-03-09 01:37:02,876,False,False,False,True,0.691
CHK_00138,checkout_abandonment,2019-04-29 03:43:37,CHK_SESSION_000138,CUST_588,2442.69,INR,2442.69,2,2019-04-28 12:23:37,2019-04-28 12:30:37,913,False,False,False,True,0.991
CHK_00139,checkout_abandonment,2019-01-02 13:09:15,CHK_SESSION_000139,CUST_421,942.05,INR,942.05,1,2019-01-01 21:11:15,2019-01-01 21:19:15,950,False,False,False,True,0.69
CHK_00140,checkout_abandonment,2019-02-03 11:39:09,CHK_SESSION_000140,CUST_42,3749.11,INR,3749.11,4,2019-02-02 19:03:09,2019-02-02 19:12:09,987,False,False,False,True,0.982
CHK_00141,checkout_abandonment,2020-04-12 20:44:56,CHK_SESSION_000141,CUST_408,3147.36,INR,3147.36,3,2020-04-12 03:40:56,2020-04-12 03:40:56,1024,False,False,False,True,0.497
CHK_00142,checkout_abandonment,2020-05-17 13:04:13,CHK_SESSION_000142,CUST_181,8406.24,INR,8406.24,8,2020-05-16 19:22:13,2020-05-16 19:23:13,1061,False,False,False,True,0.983
CHK_00143,checkout_abandonment,2019-08-07 18:08:14,CHK_SESSION_000143,CUST_648,297.97,INR,297.97,1,2019-08-06 23:48:14,2019-08-06 23:50:14,1098,False,False,False,True,0.596
CHK_00144,checkout_abandonment,2019-03-01 03:21:23,CHK_SESSION_000144,CUST_220,4507.73,INR,4507.73,5,2019-02-28 08:23:23,2019-02-28 08:26:23,1135,False,False,False,True,0.796
CHK_00145,checkout_abandonment,2019-12-24 05:25:15,CHK_SESSION_000145,CUST_16,12977.05,INR,12977.05,10,2019-12-23 09:49:15,2019-12-23 09:53:15,1172,False,False,False,True,0.8
CHK_00146,checkout_abandonment,2019-10-15 18:51:30,CHK_SESSION_000146,CUST_671,437.41,INR,437.41,1,2019-10-14 22:37:30,2019-10-14 22:42:30,1209,False,False,False,True,0.694
CHK_00147,checkout_abandonment,2019-09-25 14:34:31,CHK_SESSION_000147,CUST_504,9883.64,INR,9883.64,10,2019-09-24 17:42:31,2019-09-24 17:48:31,1246,False,False,False,True,0.793
CHK_00148,checkout_abandonment,2020-02-13 10:07:07,CHK_SESSION_000148,CUST_19,16403.29,INR,16403.29,10,2020-02-12 12:37:07,2020-02-12 12:44:07,1283,False,False,False,True,0.891
CHK_00149,checkout_abandonment,2020-06-10 15:39:27,CHK_SESSION_000149,CUST_284,4832.26,INR,4832.26,5,2020-06-09 17:31:27,2020-06-09 17:39:27,1320,False,False,False,True,0.884
CHK_00150,checkout_abandonment,2019-12-02 18:36:05,CHK_SESSION_000150,CUST_179,1620.16,INR,1620.16,2,2019-12-01 19:50:05,2019-12-01 19:59:05,1357,False,False,False,True,0.96
CHK_00151,checkout_abandonment,2019-07-15 13:55:19,CHK_SESSION_000151,CUST_179,206.67,INR,206.67,1,2019-07-14 14:41:19,2019-07-14 14:41:19,1394,False,False,False,True,0.96
CHK_00152,checkout_abandonment,2019-03-18 21:08:29,CHK_SESSION_000152,CUST_266,6454.91,INR,6454.91,6,2019-03-17 21:16:29,2019-03-17 21:17:29,1431,False,False,False,True,0.792
CHK_00153,checkout_abandonment,2019-06-15 14:19:13,CHK_SESSION_000153,CUST_250,7330.56,INR,7330.56,7,2019-06-15 13:20:13,2019-06-15 13:22:13,57,False,False,False,True,0.8
CHK_00154,checkout_abandonment,2019-12-01 19:41:20,CHK_SESSION_000154,CUST_264,2184.56,INR,2184.56,2,2019-12-01 18:04:20,2019-12-01 18:07:20,94,False,False,False,True,0.695
CHK_00155,checkout_abandonment,2019-09-29 19:46:10,CHK_SESSION_000155,CUST_214,3323.32,INR,3323.32,3,2019-09-29 17:31:10,2019-09-29 17:35:10,131,False,False,False,True,0.693
CHK_00156,checkout_abandonment,2019-05-31 21:38:57,CHK_SESSION_000156,CUST_531,573.53,INR,573.53,1,2019-05-31 18:45:57,2019-05-31 18:50:57,168,False,False,False,True,0.99
CHK_00157,checkout_abandonment,2019-07-14 18:20:23,CHK_SESSION_000157,CUST_149,1026.71,INR,1026.71,1,2019-07-14 14:49:23,2019-07-14 14:55:23,205,False,False,False,True,0.487
CHK_00158,checkout_abandonment,2019-07-12 17:48:50,CHK_SESSION_000158,CUST_610,3099.22,INR,3099.22,3,2019-07-12 13:39:50,2019-07-12 13:46:50,242,False,False,False,True,0.692
CHK_00159,checkout_abandonment,2020-04-01 20:22:10,CHK_SESSION_000159,CUST_550,7634.34,INR,7634.34,8,2020-04-01 15:35:10,2020-04-01 15:43:10,279,False,False,False,True,0.701
CHK_00160,checkout_abandonment,2019-12-16 01:17:11,CHK_SESSION_000160,CUST_239,5457.25,INR,5457.25,5,2019-12-15 19:52:11,2019-12-15 20:01:11,316,False,False,False,True,0.686
CHK_00161,checkout_abandonment,2019-04-08 05:36:24,CHK_SESSION_000161,CUST_488,308.76,INR,308.76,1,2019-04-07 23:43:24,2019-04-07 23:43:24,353,False,False,False,True,0.988
CHK_00162,checkout_abandonment,2019-12-28 00:08:56,CHK_SESSION_000162,CUST_287,859.05,INR,859.05,1,2019-12-27 17:37:56,2019-12-27 17:38:56,390,False,False,False,True,0.9
CHK_00163,checkout_abandonment,2020-06-09 03:03:02,CHK_SESSION_000163,CUST_713,550.29,INR,550.29,1,2020-06-08 19:54:02,2020-06-08 19:56:02,427,False,False,False,True,0.893
CHK_00164,checkout_abandonment,2019-03-09 17:35:09,CHK_SESSION_000164,CUST_576,5273.82,INR,5273.82,5,2019-03-09 09:48:09,2019-03-09 09:51:09,464,False,False,False,True,0.592
CHK_00165,checkout_abandonment,2020-06-16 06:07:51,CHK_SESSION_000165,CUST_273,3808.04,INR,3808.04,4,2020-06-15 21:42:51,2020-06-15 21:46:51,501,False,False,False,True,0.995
CHK_00166,checkout_abandonment,2019-11-17 20:09:08,CHK_SESSION_000166,CUST_91,9183.12,INR,9183.12,9,2019-11-17 11:06:08,2019-11-17 11:11:08,538,False,False,False,True,0.787
CHK_00167,checkout_abandonment,2019-06-12 09:52:36,CHK_SESSION_000167,CUST_715,5331.92,INR,5331.92,5,2019-06-12 00:11:36,2019-06-12 00:17:36,575,False,False,False,True,0.888
CHK_00168,checkout_abandonment,2019-12-18 02:55:11,CHK_SESSION_000168,CUST_552,3049.42,INR,3049.42,3,2019-12-17 16:36:11,2019-12-17 16:43:11,612,False,False,False,True,0.889
CHK_00169,checkout_abandonment,2019-07-15 08:46:40,CHK_SESSION_000169,CUST_451,1510.6,INR,1510.6,2,2019-07-14 21:49:40,2019-07-14 21:57:40,649,False,False,False,True,0.994
CHK_00170,checkout_abandonment,2019-06-14 05:10:35,CHK_SESSION_000170,CUST_81,180.11,INR,180.11,1,2019-06-13 17:35:35,2019-06-13 17:44:35,686,False,False,False,True,0.996
CHK_00171,checkout_abandonment,2020-05-10 00:25:14,CHK_SESSION_000171,CUST_697,3841.24,INR,3841.24,4,2020-05-09 12:22:14,2020-05-09 12:22:14,723,False,False,False,True,0.892
CHK_00172,checkout_abandonment,2019-07-03 12:31:09,CHK_SESSION_000172,CUST_275,1310.57,INR,1310.57,1,2019-07-02 23:50:09,2019-07-02 23:51:09,760,False,False,False,True,0.888
CHK_00173,checkout_abandonment,2019-09-16 06:11:45,CHK_SESSION_000173,CUST_375,8577.22,INR,8577.22,9,2019-09-15 16:52:45,2019-09-15 16:54:45,797,False,False,False,True,0.791
CHK_00174,checkout_abandonment,2019-12-08 06:22:39,CHK_SESSION_000174,CUST_907,7850.14,INR,7850.14,8,2019-12-07 16:25:39,2019-12-07 16:28:39,834,False,False,False,True,0.493
CHK_00175,checkout_abandonment,2020-04-22 02:26:55,CHK_SESSION_000175,CUST_433,426.62,INR,426.62,1,2020-04-21 11:51:55,2020-04-21 11:55:55,871,False,False,False,True,0.702
CHK_00176,checkout_abandonment,2019-10-15 14:47:02,CHK_SESSION_000176,CUST_790,131.14,INR,131.14,1,2019-10-14 23:34:02,2019-10-14 23:39:02,908,False,False,False,True,0.695
CHK_00177,checkout_abandonment,2019-04-10 11:21:35,CHK_SESSION_000177,CUST_441,1150.38,INR,1150.38,1,2019-04-09 19:30:35,2019-04-09 19:36:35,945,False,False,False,True,0.883
CHK_00178,checkout_abandonment,2019-09-10 17:25:38,CHK_SESSION_000178,CUST_280,3793.1,INR,3793.1,4,2019-09-10 00:56:38,2019-09-10 01:03:38,982,False,False,False,True,0.886
CHK_00179,checkout_abandonment,2019-11-24 21:46:30,CHK_SESSION_000179,CUST_826,9171.5,INR,9171.5,9,2019-11-24 04:39:30,2019-11-24 04:47:30,1019,False,False,False,True,0.591
CHK_00180,checkout_abandonment,2019-07-26 21:55:33,CHK_SESSION_000180,CUST_215,1162.83,INR,1162.83,1,2019-07-26 04:10:33,2019-07-26 04:19:33,1056,False,False,False,True,0.959
CHK_00181,checkout_abandonment,2020-03-24 23:41:51,CHK_SESSION_000181,CUST_171,1665.81,INR,1665.81,2,2020-03-24 05:28:51,2020-03-24 05:28:51,1093,False,False,False,True,0.496
CHK_00182,checkout_abandonment,2019-12-22 04:40:34,CHK_SESSION_000182,CUST_369,10713.64,INR,10713.64,10,2019-12-21 09:49:34,2019-12-21 09:50:34,1130,False,False,False,True,0.592
CHK_00183,checkout_abandonment,2019-08-27 03:34:03,CHK_SESSION_000183,CUST_547,11762.76,INR,11762.76,10,2019-08-26 08:05:03,2019-08-26 08:07:03,1167,False,False,False,True,0.789
CHK_00184,checkout_abandonment,2019-07-04 07:28:23,CHK_SESSION_000184,CUST_173,4254.58,INR,4254.58,4,2019-07-03 11:21:23,2019-07-03 11:24:23,1204,False,False,False,True,0.696
CHK_00185,checkout_abandonment,2019-11-19 14:27:46,CHK_SESSION_000185,CUST_665,544.48,INR,544.48,1,2019-11-18 17:42:46,2019-11-18 17:46:46,1241,False,False,False,True,0.789
CHK_00186,checkout_abandonment,2019-05-04 15:40:27,CHK_SESSION_000186,CUST_310,7904.09,INR,7904.09,8,2019-05-03 18:17:27,2019-05-03 18:22:27,1278,False,False,False,True,0.696
CHK_00187,checkout_abandonment,2020-04-17 22:59:25,CHK_SESSION_000187,CUST_22,7234.28,INR,7234.28,7,2020-04-17 00:58:25,2020-04-17 01:04:25,1315,False,False,False,True,0.99
CHK_00188,checkout_abandonment,2019-03-19 07:09:32,CHK_SESSION_000188,CUST_792,9434.61,INR,9434.61,9,2019-03-18 08:30:32,2019-03-18 08:37:32,1352,False,False,False,True,0.695
CHK_00189,checkout_abandonment,2020-05-18 14:36:18,CHK_SESSION_000189,CUST_766,3685.2,INR,3685.2,4,2020-05-17 15:19:18,2020-05-17 15:27:18,1389,False,False,False,True,0.791
CHK_00190,checkout_abandonment,2019-03-25 20:21:06,CHK_SESSION_000190,CUST_622,17927.17,INR,17927.17,10,2019-03-24 20:26:06,2019-03-24 20:35:06,1426,False,False,False,True,0.9
CHK_00191,checkout_abandonment,2019-12-19 00:40:13,CHK_SESSION_000191,CUST_420,3836.26,INR,3836.26,4,2019-12-18 23:48:13,2019-12-18 23:48:13,52,False,False,False,True,0.79
CHK_00192,checkout_abandonment,2020-04-14 18:39:25,CHK_SESSION_000192,CUST_579,112.05,INR,112.05,1,2020-04-14 17:09:25,2020-04-14 17:10:25,89,False,False,False,True,0.89
CHK_00193,checkout_abandonment,2019-01-11 02:59:28,CHK_SESSION_000193,CUST_836,13211.94,INR,13211.94,10,2019-01-11 00:51:28,2019-01-11 00:53:28,126,False,False,False,True,0.591
CHK_00194,checkout_abandonment,2020-06-15 18:51:08,CHK_SESSION_000194,CUST_745,386.78,INR,386.78,1,2020-06-15 16:05:08,2020-06-15 16:08:08,163,False,False,False,True,0.785
CHK_00195,checkout_abandonment,2019-03-04 23:23:44,CHK_SESSION_000195,CUST_98,8459.36,INR,8459.36,8,2019-03-04 19:59:44,2019-03-04 20:03:44,200,False,False,False,True,0.785
CHK_00196,checkout_abandonment,2019-10-10 15:20:18,CHK_SESSION_000196,CUST_282,811.74,INR,811.74,1,2019-10-10 11:18:18,2019-10-10 11:23:18,237,False,False,False,True,0.792
CHK_00197,checkout_abandonment,2019-03-25 16:36:08,CHK_SESSION_000197,CUST_234,772.73,INR,772.73,1,2019-03-25 11:56:08,2019-03-25 12:02:08,274,False,False,False,True,0.788
CHK_00198,checkout_abandonment,2019-06-02 00:28:21,CHK_SESSION_000198,CUST_641,14969.05,INR,14969.05,10,2019-06-01 19:10:21,2019-06-01 19:17:21,311,False,False,False,True,0.896
CHK_00199,checkout_abandonment,2019-03-06 00:49:43,CHK_SESSION_000199,CUST_83,203.35,INR,203.35,1,2019-03-05 18:53:43,2019-03-05 19:01:43,348,False,False,False,True,0.999
CHK_00200,checkout_abandonment,2019-12-10 03:52:20,CHK_SESSION_000200,CUST_806,1631.78,INR,1631.78,2,2019-12-09 21:18:20,2019-12-09 21:27:20,385,False,False,False,True,0.495
CHK_00201,checkout_abandonment,2020-03-28 15:48:11,CHK_SESSION_000201,CUST_336,7388.66,INR,7388.66,7,2020-03-28 08:46:11,2020-03-28 08:46:11,422,False,False,False,True,0.695
CHK_00202,checkout_abandonment,2019-04-29 21:08:28,CHK_SESSION_000202,CUST_328,8875.19,INR,8875.19,9,2019-04-29 13:28:28,2019-04-29 13:29:28,459,False,False,False,True,0.791
CHK_00203,checkout_abandonment,2019-07-01 06:17:42,CHK_SESSION_000203,CUST_312,5624.91,INR,5624.91,6,2019-06-30 21:59:42,2019-06-30 22:01:42,496,False,False,False,True,0.788
CHK_00204,checkout_abandonment,2019-04-10 09:54:11,CHK_SESSION_000204,CUST_42,7771.29,INR,7771.29,8,2019-04-10 00:58:11,2019-04-10 01:01:11,533,False,False,False,True,0.982
CHK_00205,checkout_abandonment,2019-12-10 08:40:37,CHK_SESSION_000205,CUST_30,6179.35,INR,6179.35,6,2019-12-09 23:06:37,2019-12-09 23:10:37,570,False,False,False,True,0.49
CHK_00206,checkout_abandonment,2019-11-28 01:50:59,CHK_SESSION_000206,CUST_658,14459.43,INR,14459.43,10,2019-11-27 15:38:59,2019-11-27 15:43:59,607,False,False,False,True,0.892
CHK_00207,checkout_abandonment,2019-10-17 21:13:19,CHK_SESSION_000207,CUST_454,133.63,INR,133.63,1,2019-10-17 10:23:19,2019-10-17 10:29:19,644,False,False,False,True,0.596
CHK_00208,checkout_abandonment,2019-08-03 01:51:23,CHK_SESSION_000208,CUST_62,1055.76,INR,1055.76,1,2019-08-02 14:23:23,2019-08-02 14:30:23,681,False,False,False,True,0.991
CHK_00209,checkout_abandonment,2020-05-29 00:37:26,CHK_SESSION_000209,CUST_240,252.32,INR,252.32,1,2020-05-28 12:31:26,2020-05-28 12:39:26,718,False,False,False,True,0.986
CHK_00210,checkout_abandonment,2019-12-23 04:52:19,CHK_SESSION_000210,CUST_198,130.31,INR,130.31,1,2019-12-22 16:08:19,2019-12-22 16:17:19,755,False,False,False,True,0.591
CHK_00211,checkout_abandonment,2019-03-20 08:58:21,CHK_SESSION_000211,CUST_302,11370.17,INR,11370.17,10,2019-03-19 19:46:21,2019-03-19 19:46:21,792,False,False,False,True,0.594
CHK_00212,checkout_abandonment,2019-04-17 14:15:58,CHK_SESSION_000212,CUST_84,6486.45,INR,6486.45,6,2019-04-17 00:25:58,2019-04-17 00:26:58,829,False,False,False,True,0.685
CHK_00213,checkout_abandonment,2019-12-28 20:35:50,CHK_SESSION_000213,CUST_69,8755.67,INR,8755.67,9,2019-12-28 06:07:50,2019-12-28 06:09:50,866,False,False,False,True,0.795
CHK_00214,checkout_abandonment,2019-07-12 03:37:46,CHK_SESSION_000214,CUST_376,2112.35,INR,2112.35,2,2019-07-11 12:31:46,2019-07-11 12:34:46,903,False,False,False,True,0.991
CHK_00215,checkout_abandonment,2019-05-12 23:22:14,CHK_SESSION_000215,CUST_669,3920.09,INR,3920.09,4,2019-05-12 07:38:14,2019-05-12 07:42:14,940,False,False,False,True,0.696
CHK_00216,checkout_abandonment,2019-07-29 00:10:45,CHK_SESSION_000216,CUST_424,9856.25,INR,9856.25,10,2019-07-28 07:48:45,2019-07-28 07:53:45,977,False,False,False,True,0.697
CHK_00217,checkout_abandonment,2019-01-19 12:18:14,CHK_SESSION_000217,CUST_612,3617.14,INR,3617.14,4,2019-01-18 19:18:14,2019-01-18 19:24:14,1014,False,False,False,True,0.8
CHK_00218,checkout_abandonment,2019-11-12 20:03:14,CHK_SESSION_000218,CUST_512,6688.14,INR,6688.14,7,2019-11-12 02:25:14,2019-11-12 02:32:14,1051,False,False,False,True,0.593
CHK_00219,checkout_abandonment,2019-12-30 22:08:15,CHK_SESSION_000219,CUST_346,86.32,INR,86.32,1,2019-12-30 03:52:15,2019-12-30 04:00:15,1088,False,False,False,True,0.594
CHK_00220,checkout_abandonment,2019-11-14 17:15:20,CHK_SESSION_000220,CUST_604,1564.55,INR,1564.55,2,2019-11-13 22:21:20,2019-11-13 22:30:20,1125,False,False,False,True,0.989
CHK_00221,checkout_abandonment,2020-05-01 11:38:24,CHK_SESSION_000221,CUST_204,41211.99,INR,41211.99,10,2020-04-30 16:16:24,2020-04-30 16:16:24,1162,False,False,False,True,0.597
CHK_00222,checkout_abandonment,2019-06-17 17:31:24,CHK_SESSION_000222,CUST_828,262.28,INR,262.28,1,2019-06-16 21:31:24,2019-06-16 21:32:24,1199,False,False,False,True,0.793
CHK_00223,checkout_abandonment,2020-01-06 21:59:34,CHK_SESSION_000223,CUST_571,4552.55,INR,4552.55,5,2020-01-06 01:21:34,2020-01-06 01:23:34,1236,False,False,False,True,0.893
CHK_00224,checkout_abandonment,2019-12-29 23:50:38,CHK_SESSION_000224,CUST_383,3832.94,INR,3832.94,4,2019-12-29 02:34:38,2019-12-29 02:37:38,1273,False,False,False,True,0.883
CHK_00225,checkout_abandonment,2019-04-08 22:28:52,CHK_SESSION_000225,CUST_142,630.8,INR,630.8,1,2019-04-08 00:34:52,2019-04-08 00:38:52,1310,False,False,False,True,0.694
CHK_00226,checkout_abandonment,2019-12-11 11:40:55,CHK_SESSION_000226,CUST_317,2522.37,INR,2522.37,3,2019-12-10 13:08:55,2019-12-10 13:13:55,1347,False,False,False,True,0.593
CHK_00227,checkout_abandonment,2019-08-01 03:57:04,CHK_SESSION_000227,CUST_828,5727.83,INR,5727.83,6,2019-07-31 04:47:04,2019-07-31 04:53:04,1384,False,False,False,True,0.793
CHK_00228,checkout_abandonment,2019-09-20 22:11:14,CHK_SESSION_000228,CUST_391,41018.6,INR,41018.6,10,2019-09-19 22:23:14,2019-09-19 22:30:14,1421,False,False,False,True,0.695
CHK_00229,checkout_abandonment,2019-02-05 16:51:26,CHK_SESSION_000229,CUST_798,4659.62,INR,4659.62,5,2019-02-05 15:56:26,2019-02-05 16:04:26,47,False,False,False,True,0.692
CHK_00230,checkout_abandonment,2019-06-03 11:23:25,CHK_SESSION_000230,CUST_538,8213.68,INR,8213.68,8,2019-06-03 09:50:25,2019-06-03 09:59:25,84,False,False,False,True,0.592
CHK_00231,checkout_abandonment,2019-11-24 12:52:58,CHK_SESSION_000231,CUST_504,3826.3,INR,3826.3,4,2019-11-24 10:51:58,2019-11-24 10:51:58,121,False,False,False,True,0.793
CHK_00232,checkout_abandonment,2019-05-16 05:07:30,CHK_SESSION_000232,CUST_98,7958.04,INR,7958.04,8,2019-05-16 02:28:30,2019-05-16 02:29:30,158,False,False,False,True,0.785
CHK_00233,checkout_abandonment,2019-09-18 15:06:45,CHK_SESSION_000233,CUST_271,9025.42,INR,9025.42,9,2019-09-18 11:49:45,2019-09-18 11:51:45,195,False,False,False,True,0.592
CHK_00234,checkout_abandonment,2019-03-13 05:47:02,CHK_SESSION_000234,CUST_344,3947.48,INR,3947.48,4,2019-03-13 01:52:02,2019-03-13 01:55:02,232,False,False,False,True,0.696
CHK_00235,checkout_abandonment,2019-06-22 03:25:37,CHK_SESSION_000235,CUST_766,392.59,INR,392.59,1,2019-06-21 22:52:37,2019-06-21 22:56:37,269,False,False,False,True,0.791
CHK_00236,checkout_abandonment,2019-09-15 02:50:07,CHK_SESSION_000236,CUST_227,6171.88,INR,6171.88,6,2019-09-14 21:39:07,2019-09-14 21:44:07,306,False,False,False,True,0.791
CHK_00237,checkout_abandonment,2020-03-21 23:56:08,CHK_SESSION_000237,CUST_225,1483.21,INR,1483.21,1,2020-03-21 18:07:08,2020-03-21 18:13:08,343,False,False,False,True,0.792
CHK_00238,checkout_abandonment,2019-11-03 02:46:26,CHK_SESSION_000238,CUST_529,395.08,INR,395.08,1,2019-11-02 20:19:26,2019-11-02 20:26:26,380,False,False,False,True,0.986
CHK_00239,checkout_abandonment,2019-04-19 07:37:00,CHK_SESSION_000239,CUST_65,620.84,INR,620.84,1,2019-04-19 00:32:00,2019-04-19 00:40:00,417,False,False,False,True,0.69
CHK_00240,checkout_abandonment,2019-09-09 03:39:36,CHK_SESSION_000240,CUST_755,15189.83,INR,15189.83,10,2019-09-08 19:56:36,2019-09-08 20:05:36,454,False,False,False,True,0.97
CHK_00241,checkout_abandonment,2019-07-14 12:00:31,CHK_SESSION_000241,CUST_66,6786.08,INR,6786.08,7,2019-07-14 03:49:31,2019-07-14 03:49:31,491,False,False,False,True,0.491
CHK_00242,checkout_abandonment,2019-12-26 14:37:25,CHK_SESSION_000242,CUST_661,354.41,INR,354.41,1,2019-12-26 05:48:25,2019-12-26 05:49:25,528,False,False,False,True,0.694
CHK_00243,checkout_abandonment,2020-03-26 02:40:14,CHK_SESSION_000243,CUST_143,848.26,INR,848.26,1,2020-03-25 17:13:14,2020-03-25 17:15:14,565,False,False,False,True,0.687
CHK_00244,checkout_abandonment,2019-11-14 03:59:38,CHK_SESSION_000244,CUST_717,134.46,INR,134.46,1,2019-11-13 17:54:38,2019-11-13 17:57:38,602,False,False,False,True,0.493
CHK_00245,checkout_abandonment,2019-01-29 01:01:58,CHK_SESSION_000245,CUST_293,2420.28,INR,2420.28,2,2019-01-28 14:18:58,2019-01-28 14:22:58,639,False,False,False,True,0.982
CHK_00246,checkout_abandonment,2019-12-21 03:12:44,CHK_SESSION_000246,CUST_223,2503.28,INR,2503.28,3,2019-12-20 15:51:44,2019-12-20 15:56:44,676,False,False,False,True,0.792
CHK_00247,checkout_abandonment,2019-02-03 21:57:04,CHK_SESSION_000247,CUST_205,88.81,INR,88.81,1,2019-02-03 09:58:04,2019-02-03 10:04:04,713,False,False,False,True,0.688
CHK_00248,checkout_abandonment,2019-05-18 13:48:30,CHK_SESSION_000248,CUST_622,4793.25,INR,4793.25,5,2019-05-18 01:11:30,2019-05-18 01:18:30,750,False,False,False,True,0.9
CHK_00249,checkout_abandonment,2019-11-05 10:24:30,CHK_SESSION_000249,CUST_214,292.16,INR,292.16,1,2019-11-04 21:09:30,2019-11-04 21:17:30,787,False,False,False,True,0.693
CHK_00250,checkout_abandonment,2020-03-17 07:22:31,CHK_SESSION_000250,CUST_740,26215.55,INR,26215.55,10,2020-03-16 17:29:31,2020-03-16 17:38:31,824,False,False,False,True,0.982
CHK_00251,checkout_abandonment,2019-10-28 07:07:09,CHK_SESSION_000251,CUST_504,744.51,INR,744.51,1,2019-10-27 16:46:09,2019-10-27 16:46:09,861,False,False,False,True,0.793
CHK_00252,checkout_abandonment,2019-03-09 17:50:34,CHK_SESSION_000252,CUST_711,6696.44,INR,6696.44,7,2019-03-09 02:51:34,2019-03-09 02:52:34,898,False,False,False,True,0.497
CHK_00253,checkout_abandonment,2020-04-07 20:31:46,CHK_SESSION_000253,CUST_90,134.46,INR,134.46,1,2020-04-07 04:54:46,2020-04-07 04:56:46,935,False,False,False,True,0.696
CHK_00254,checkout_abandonment,2019-01-08 07:03:39,CHK_SESSION_000254,CUST_180,2906.66,INR,2906.66,3,2019-01-07 14:48:39,2019-01-07 14:51:39,972,False,False,False,True,0.981
CHK_00255,checkout_abandonment,2019-06-29 23:31:52,CHK_SESSION_000255,CUST_34,1670.79,INR,1670.79,2,2019-06-29 06:38:52,2019-06-29 06:42:52,1009,False,False,False,True,0.695
CHK_00256,checkout_abandonment,2019-12-09 08:00:26,CHK_SESSION_000256,CUST_194,7155.43,INR,7155.43,7,2019-12-08 14:29:26,2019-12-08 14:34:26,1046,False,False,False,True,0.884
CHK_00257,checkout_abandonment,2019-03-03 10:03:50,CHK_SESSION_000257,CUST_159,3792.27,INR,3792.27,4,2019-03-02 15:54:50,2019-03-02 16:00:50,1083,False,False,False,True,0.602
CHK_00258,checkout_abandonment,2019-04-18 12:53:34,CHK_SESSION_000258,CUST_434,83039.01,INR,83039.01,10,2019-04-17 18:06:34,2019-04-17 18:13:34,1120,False,False,False,True,0.893
