event_id,event_type,timestamp,invoice_id,customer_id,amount_at_risk,currency,invoice_date,due_date,days_overdue,payment_status,payment_received,previous_invoice_count,previous_late_payment_count,reminder_count
INV_EVT_00752,overdue_invoice,2026-08-29,INV_000752,B2B_0261,120502.1,INR,2026-06-04,2026-07-19,41,overdue,False,3,2,1
INV_EVT_00753,overdue_invoice,2026-08-29,INV_000753,B2B_0163,37391.28,INR,2026-06-24,2026-07-24,36,overdue,False,7,1,0
INV_EVT_00754,overdue_invoice,2026-08-29,INV_000754,B2B_0142,14017.44,INR,2026-05-14,2026-06-13,77,overdue,False,4,0,1
INV_EVT_00755,overdue_invoice,2026-08-29,INV_000755,B2B_0062,299138.01,INR,2026-05-31,2026-06-15,75,overdue,False,13,1,1
INV_EVT_00756,overdue_invoice,2026-08-29,INV_000756,B2B_0293,40459.52,INR,2026-05-31,2026-07-15,45,overdue,False,11,2,1
INV_EVT_00757,overdue_invoice,2026-08-29,INV_000757,B2B_0108,98829.65,INR,2026-05-19,2026-06-18,72,overdue,False,5,2,0
INV_EVT_00758,overdue_invoice,2026-08-29,INV_000758,B2B_0259,35850.88,INR,2026-05-09,2026-05-24,97,overdue,False,3,1,2
INV_EVT_00759,overdue_invoice,2026-08-29,INV_000759,B2B_0278,39160.77,INR,2026-06-13,2026-07-13,47,overdue,False,3,1,2
INV_EVT_00760,overdue_invoice,2026-08-29,INV_000760,B2B_0025,152306.64,INR,2026-04-11,2026-05-11,110,overdue,False,13,0,2
INV_EVT_00761,overdue_invoice,2026-08-29,INV_000761,B2B_0001,55167.01,INR,2026-05-04,2026-06-03,87,overdue,False,13,2,2
INV_EVT_00762,overdue_invoice,2026-08-29,INV_000762,B2B_0018,131528.79,INR,2026-05-20,2026-06-19,71,overdue,False,11,2,2
INV_EVT_00763,overdue_invoice,2026-08-29,INV_000763,B2B_0209,134074.82,INR,2026-05-24,2026-06-23,67,overdue,False,8,6,3
INV_EVT_00764,overdue_invoice,2026-08-29,INV_000764,B2B_0179,47236.04,INR,2026-05-12,2026-05-27,94,overdue,False,13,3,3
INV_EVT_00765,overdue_invoice,2026-08-29,INV_000765,B2B_0004,90009.9,INR,2026-07-16,2026-07-31,29,overdue,False,12,1,2
INV_EVT_00766,overdue_invoice,2026-08-29,INV_000766,B2B_0017,132101.57,INR,2026-06-18,2026-07-18,42,overdue,False,7,0,3
INV_EVT_00767,overdue_invoice,2026-08-29,INV_000767,B2B_0041,192034.21,INR,2026-07-04,2026-08-03,26,overdue,False,11,1,2
INV_EVT_00768,overdue_invoice,2026-08-29,INV_000768,B2B_0024,57652.47,INR,2026-06-13,2026-06-28,62,overdue,False,11,1,1
INV_EVT_00769,overdue_invoice,2026-08-29,INV_000769,B2B_0290,71968.16,INR,2026-06-06,2026-07-06,54,overdue,False,13,8,2
INV_EVT_00770,overdue_invoice,2026-08-29,INV_000770,B2B_0223,33784.11,INR,2026-07-05,2026-08-04,25,overdue,False,14,1,2
INV_EVT_00771,overdue_invoice,2026-08-29,INV_000771,B2B_0265,133454.27,INR,2026-06-22,2026-07-07,53,overdue,False,11,2,3
INV_EVT_00772,overdue_invoice,2026-08-29,INV_000772,B2B_0073,77580.07,INR,2026-05-14,2026-06-13,77,overdue,False,8,4,2
INV_EVT_00773,overdue_invoice,2026-08-29,INV_000773,B2B_0023,24735.34,INR,2026-04-22,2026-05-07,114,overdue,False,3,0,1
INV_EVT_00774,overdue_invoice,2026-08-29,INV_000774,B2B_0019,54238.32,INR,2026-06-16,2026-07-16,44,overdue,False,9,0,0
INV_EVT_00775,overdue_invoice,2026-08-29,INV_000775,B2B_0016,65458.46,INR,2026-06-11,2026-07-11,49,overdue,False,14,6,2
INV_EVT_00776,overdue_invoice,2026-08-29,INV_000776,B2B_0216,44876.02,INR,2026-06-24,2026-07-24,36,overdue,False,4,1,1
INV_EVT_00777,overdue_invoice,2026-08-29,INV_000777,B2B_0108,40459.9,INR,2026-05-23,2026-06-07,83,overdue,False,5,2,2
INV_EVT_00778,overdue_invoice,2026-08-29,INV_000778,B2B_0023,19524.38,INR,2026-04-09,2026-05-24,97,overdue,False,3,0,3
INV_EVT_00779,overdue_invoice,2026-08-29,INV_000779,B2B_0260,77768.98,INR,2026-06-05,2026-07-05,55,overdue,False,9,1,3
INV_EVT_00780,overdue_invoice,2026-08-29,INV_000780,B2B_0119,51310.7,INR,2026-06-11,2026-07-11,49,overdue,False,12,0,0
INV_EVT_00781,overdue_invoice,2026-08-29,INV_000781,B2B_0247,149527.21,INR,2026-04-13,2026-05-28,93,overdue,False,9,2,2
INV_EVT_00782,overdue_invoice,2026-08-29,INV_000782,B2B_0010,66325.87,INR,2026-06-21,2026-07-21,39,overdue,False,9,0,2
INV_EVT_00783,overdue_invoice,2026-08-29,INV_000783,B2B_0028,140608.53,INR,2026-04-30,2026-06-14,76,overdue,False,14,3,1
INV_EVT_00784,overdue_invoice,2026-08-29,INV_000784,B2B_0176,27851.06,INR,2026-06-18,2026-07-03,57,overdue,False,4,0,2
INV_EVT_00785,overdue_invoice,2026-08-29,INV_000785,B2B_0263,97479.63,INR,2026-05-23,2026-07-07,53,overdue,False,5,4,2
INV_EVT_00786,overdue_invoice,2026-08-29,INV_000786,B2B_0234,128871.03,INR,2026-05-11,2026-06-10,80,overdue,False,11,1,1
INV_EVT_00787,overdue_invoice,2026-08-29,INV_000787,B2B_0243,130554.29,INR,2026-05-09,2026-06-23,67,overdue,False,5,2,1
INV_EVT_00788,overdue_invoice,2026-08-29,INV_000788,B2B_0266,58046.78,INR,2026-05-25,2026-06-09,81,overdue,False,9,2,3
INV_EVT_00789,overdue_invoice,2026-08-29,INV_000789,B2B_0046,35724.93,INR,2026-06-06,2026-07-06,54,overdue,False,10,0,0
INV_EVT_00790,overdue_invoice,2026-08-29,INV_000790,B2B_0280,273941.9,INR,2026-05-19,2026-06-18,72,overdue,False,13,5,3
INV_EVT_00791,overdue_invoice,2026-08-29,INV_000791,B2B_0127,62163.42,INR,2026-06-13,2026-07-13,47,overdue,False,5,1,2
INV_EVT_00792,overdue_invoice,2026-08-29,INV_000792,B2B_0175,28086.87,INR,2026-06-14,2026-06-29,61,overdue,False,6,1,3
INV_EVT_00793,overdue_invoice,2026-08-29,INV_000793,B2B_0050,61510.43,INR,2026-04-10,2026-05-10,111,overdue,False,10,0,2
INV_EVT_00794,overdue_invoice,2026-08-29,INV_000794,B2B_0080,94697.4,INR,2026-04-09,2026-05-09,112,overdue,False,8,0,2
INV_EVT_00795,overdue_invoice,2026-08-29,INV_000795,B2B_0214,41362.56,INR,2026-04-07,2026-04-22,129,overdue,False,11,7,3
INV_EVT_00796,overdue_invoice,2026-08-29,INV_000796,B2B_0078,101366.01,INR,2026-06-13,2026-06-28,62,overdue,False,4,1,1
INV_EVT_00797,overdue_invoice,2026-08-29,INV_000797,B2B_0219,149487.41,INR,2026-06-02,2026-07-02,58,overdue,False,4,0,3
INV_EVT_00798,overdue_invoice,2026-08-29,INV_000798,B2B_0207,70735.61,INR,2026-07-09,2026-08-08,21,overdue,False,11,2,0
INV_EVT_00799,overdue_invoice,2026-08-29,INV_000799,B2B_0182,164103.32,INR,2026-07-08,2026-08-07,22,overdue,False,14,1,2
INV_EVT_00800,overdue_invoice,2026-08-29,INV_000800,B2B_0091,66868.17,INR,2026-05-16,2026-06-15,75,overdue,False,7,3,2
INV_EVT_00801,overdue_invoice,2026-08-29,INV_000801,B2B_0037,50527.28,INR,2026-04-20,2026-05-20,101,overdue,False,6,1,3
INV_EVT_00802,overdue_invoice,2026-08-29,INV_000802,B2B_0142,259582.42,INR,2026-04-12,2026-05-12,109,overdue,False,4,0,2
INV_EVT_00803,overdue_invoice,2026-08-29,INV_000803,B2B_0260,121507.02,INR,2026-04-16,2026-05-16,105,overdue,False,9,1,2
INV_EVT_00804,overdue_invoice,2026-08-29,INV_000804,B2B_0184,80313.42,INR,2026-06-28,2026-07-28,32,overdue,False,4,0,1
INV_EVT_00805,overdue_invoice,2026-08-29,INV_000805,B2B_0013,17575.29,INR,2026-04-13,2026-04-28,123,overdue,False,14,6,1
INV_EVT_00806,overdue_invoice,2026-08-29,INV_000806,B2B_0016,24527.54,INR,2026-07-01,2026-07-31,29,overdue,False,14,6,2
INV_EVT_00807,overdue_invoice,2026-08-29,INV_000807,B2B_0244,19510.92,INR,2026-04-27,2026-05-12,109,overdue,False,9,2,1
INV_EVT_00808,overdue_invoice,2026-08-29,INV_000808,B2B_0076,71162.44,INR,2026-07-16,2026-08-15,14,overdue,False,10,1,1
INV_EVT_00809,overdue_invoice,2026-08-29,INV_000809,B2B_0271,71865.69,INR,2026-04-22,2026-05-22,99,overdue,False,6,0,2
INV_EVT_00810,overdue_invoice,2026-08-29,INV_000810,B2B_0200,102312.49,INR,2026-04-15,2026-04-30,121,overdue,False,12,0,2
INV_EVT_00811,overdue_invoice,2026-08-29,INV_000811,B2B_0190,167727.12,INR,2026-06-19,2026-07-04,56,overdue,False,7,1,2
INV_EVT_00812,overdue_invoice,2026-08-29,INV_000812,B2B_0043,21816.51,INR,2026-05-22,2026-06-06,84,overdue,False,7,2,0
INV_EVT_00813,overdue_invoice,2026-08-29,INV_000813,B2B_0128,25178.24,INR,2026-06-19,2026-07-19,41,overdue,False,5,0,3
INV_EVT_00814,overdue_invoice,2026-08-29,INV_000814,B2B_0136,35456.24,INR,2026-04-29,2026-05-29,92,overdue,False,7,5,1
INV_EVT_00815,overdue_invoice,2026-08-29,INV_000815,B2B_0226,105800.26,INR,2026-05-12,2026-06-11,79,overdue,False,13,3,0
INV_EVT_00816,overdue_invoice,2026-08-29,INV_000816,B2B_0007,92587.18,INR,2026-04-04,2026-05-04,117,overdue,False,10,1,2
INV_EVT_00817,overdue_invoice,2026-08-29,INV_000817,B2B_0114,32133.23,INR,2026-04-09,2026-05-24,97,overdue,False,12,3,2
INV_EVT_00818,overdue_invoice,2026-08-29,INV_000818,B2B_0268,42004.44,INR,2026-04-26,2026-05-11,110,overdue,False,3,1,0
INV_EVT_00819,overdue_invoice,2026-08-29,INV_000819,B2B_0218,99489.16,INR,2026-06-13,2026-07-13,47,overdue,False,9,1,2
INV_EVT_00820,overdue_invoice,2026-08-29,INV_000820,B2B_0148,77602.01,INR,2026-05-12,2026-06-11,79,overdue,False,7,2,1
INV_EVT_00821,overdue_invoice,2026-08-29,INV_000821,B2B_0175,165071.62,INR,2026-04-14,2026-04-29,122,overdue,False,6,1,1
INV_EVT_00822,overdue_invoice,2026-08-29,INV_000822,B2B_0235,38456.79,INR,2026-06-18,2026-07-18,42,overdue,False,3,1,2
INV_EVT_00823,overdue_invoice,2026-08-29,INV_000823,B2B_0222,65830.56,INR,2026-05-14,2026-05-29,92,overdue,False,13,4,2
INV_EVT_00824,overdue_invoice,2026-08-29,INV_000824,B2B_0004,33342.9,INR,2026-07-09,2026-08-23,6,overdue,False,12,1,2
INV_EVT_00825,overdue_invoice,2026-08-29,INV_000825,B2B_0005,183604.06,INR,2026-05-16,2026-06-30,60,overdue,False,4,2,3
INV_EVT_00826,overdue_invoice,2026-08-29,INV_000826,B2B_0043,166252.22,INR,2026-06-14,2026-07-14,46,overdue,False,7,2,0
INV_EVT_00827,overdue_invoice,2026-08-29,INV_000827,B2B_0007,108295.82,INR,2026-04-30,2026-05-30,91,overdue,False,10,1,1
INV_EVT_00828,overdue_invoice,2026-08-29,INV_000828,B2B_0206,159802.3,INR,2026-07-14,2026-08-13,16,overdue,False,7,0,2
INV_EVT_00829,overdue_invoice,2026-08-29,INV_000829,B2B_0277,220642.27,INR,2026-05-20,2026-06-19,71,overdue,False,3,1,2
INV_EVT_00830,overdue_invoice,2026-08-29,INV_000830,B2B_0106,234958.61,INR,2026-04-20,2026-06-04,86,overdue,False,14,5,0
INV_EVT_00831,overdue_invoice,2026-08-29,INV_000831,B2B_0227,285541.38,INR,2026-04-09,2026-05-24,97,overdue,False,11,6,1
INV_EVT_00832,overdue_invoice,2026-08-29,INV_000832,B2B_0296,41847.99,INR,2026-04-29,2026-06-13,77,overdue,False,8,3,2
INV_EVT_00833,overdue_invoice,2026-08-29,INV_000833,B2B_0257,39302.59,INR,2026-04-16,2026-05-16,105,overdue,False,3,0,3
INV_EVT_00834,overdue_invoice,2026-08-29,INV_000834,B2B_0246,206878.29,INR,2026-05-08,2026-06-07,83,overdue,False,13,3,2
INV_EVT_00835,overdue_invoice,2026-08-29,INV_000835,B2B_0116,53087.15,INR,2026-04-12,2026-04-27,124,overdue,False,13,3,3
INV_EVT_00836,overdue_invoice,2026-08-29,INV_000836,B2B_0128,18246.21,INR,2026-05-19,2026-07-03,57,overdue,False,5,0,1
INV_EVT_00837,overdue_invoice,2026-08-29,INV_000837,B2B_0246,51911.49,INR,2026-07-16,2026-08-15,14,overdue,False,13,3,3
INV_EVT_00838,overdue_invoice,2026-08-29,INV_000838,B2B_0195,168262.7,INR,2026-05-13,2026-06-12,78,overdue,False,3,0,3
INV_EVT_00839,overdue_invoice,2026-08-29,INV_000839,B2B_0194,51535.02,INR,2026-06-20,2026-07-20,40,overdue,False,5,0,1
INV_EVT_00840,overdue_invoice,2026-08-29,INV_000840,B2B_0229,137310.55,INR,2026-05-28,2026-07-12,48,overdue,False,4,2,3
INV_EVT_00841,overdue_invoice,2026-08-29,INV_000841,B2B_0123,95329.62,INR,2026-05-09,2026-06-08,82,overdue,False,6,1,1
INV_EVT_00842,overdue_invoice,2026-08-29,INV_000842,B2B_0224,25599.32,INR,2026-07-10,2026-08-09,20,overdue,False,13,2,1
INV_EVT_00843,overdue_invoice,2026-08-29,INV_000843,B2B_0012,107219.81,INR,2026-04-17,2026-05-17,104,overdue,False,7,0,1
INV_EVT_00844,overdue_invoice,2026-08-29,INV_000844,B2B_0058,75439.08,INR,2026-04-05,2026-04-20,131,overdue,False,10,4,0
INV_EVT_00845,overdue_invoice,2026-08-29,INV_000845,B2B_0261,48317.78,INR,2026-04-22,2026-05-22,99,overdue,False,3,2,2
INV_EVT_00846,overdue_invoice,2026-08-29,INV_000846,B2B_0128,23911.92,INR,2026-06-28,2026-07-28,32,overdue,False,5,0,3
INV_EVT_00847,overdue_invoice,2026-08-29,INV_000847,B2B_0268,268356.17,INR,2026-05-23,2026-06-22,68,overdue,False,3,1,3
INV_EVT_00848,overdue_invoice,2026-08-29,INV_000848,B2B_0292,36157.12,INR,2026-07-13,2026-08-12,17,overdue,False,12,2,3
INV_EVT_00849,overdue_invoice,2026-08-29,INV_000849,B2B_0207,14715.61,INR,2026-04-08,2026-05-08,113,overdue,False,11,2,0
INV_EVT_00850,overdue_invoice,2026-08-29,INV_000850,B2B_0217,145606.29,INR,2026-05-24,2026-06-08,82,overdue,False,8,3,3
INV_EVT_00851,overdue_invoice,2026-08-29,INV_000851,B2B_0212,52410.39,INR,2026-04-09,2026-05-09,112,overdue,False,11,2,2
INV_EVT_00852,overdue_invoice,2026-08-29,INV_000852,B2B_0112,192753.09,INR,2026-07-05,2026-08-04,25,overdue,False,10,0,3
INV_EVT_00853,overdue_invoice,2026-08-29,INV_000853,B2B_0092,68834.22,INR,2026-07-16,2026-07-31,29,overdue,False,6,2,0
INV_EVT_00854,overdue_invoice,2026-08-29,INV_000854,B2B_0036,73945.62,INR,2026-06-08,2026-07-08,52,overdue,False,10,3,1
INV_EVT_00855,overdue_invoice,2026-08-29,INV_000855,B2B_0045,119518.7,INR,2026-06-15,2026-07-30,30,overdue,False,3,0,1
INV_EVT_00856,overdue_invoice,2026-08-29,INV_000856,B2B_0109,82134.44,INR,2026-04-21,2026-05-21,100,overdue,False,4,4,0
INV_EVT_00857,overdue_invoice,2026-08-29,INV_000857,B2B_0003,81863.38,INR,2026-06-19,2026-07-19,41,overdue,False,12,4,2
INV_EVT_00858,overdue_invoice,2026-08-29,INV_000858,B2B_0125,177581.47,INR,2026-06-04,2026-07-04,56,overdue,False,7,2,2
INV_EVT_00859,overdue_invoice,2026-08-29,INV_000859,B2B_0279,36374.97,INR,2026-04-08,2026-05-23,98,overdue,False,8,2,3
INV_EVT_00860,overdue_invoice,2026-08-29,INV_000860,B2B_0164,116684.24,INR,2026-06-21,2026-08-05,24,overdue,False,10,1,3
INV_EVT_00861,overdue_invoice,2026-08-29,INV_000861,B2B_0037,94182.49,INR,2026-05-10,2026-06-09,81,overdue,False,6,1,1
INV_EVT_00862,overdue_invoice,2026-08-29,INV_000862,B2B_0046,20795.0,INR,2026-05-24,2026-06-23,67,overdue,False,10,0,0
INV_EVT_00863,overdue_invoice,2026-08-29,INV_000863,B2B_0236,181574.79,INR,2026-06-14,2026-06-29,61,overdue,False,10,0,2
INV_EVT_00864,overdue_invoice,2026-08-29,INV_000864,B2B_0167,138423.59,INR,2026-06-28,2026-07-28,32,overdue,False,7,2,3
INV_EVT_00865,overdue_invoice,2026-08-29,INV_000865,B2B_0167,255871.52,INR,2026-05-20,2026-06-19,71,overdue,False,7,2,3
INV_EVT_00866,overdue_invoice,2026-08-29,INV_000866,B2B_0024,52919.9,INR,2026-06-11,2026-07-11,49,overdue,False,11,1,1
INV_EVT_00867,overdue_invoice,2026-08-29,INV_000867,B2B_0186,31169.34,INR,2026-05-22,2026-07-06,54,overdue,False,13,1,1
INV_EVT_00868,overdue_invoice,2026-08-29,INV_000868,B2B_0149,870837.48,INR,2026-04-08,2026-05-23,98,overdue,False,13,1,2
INV_EVT_00869,overdue_invoice,2026-08-29,INV_000869,B2B_0018,33267.06,INR,2026-07-08,2026-07-23,37,overdue,False,11,2,3
INV_EVT_00870,overdue_invoice,2026-08-29,INV_000870,B2B_0161,39792.71,INR,2026-06-24,2026-07-24,36,overdue,False,13,0,2
INV_EVT_00871,overdue_invoice,2026-08-29,INV_000871,B2B_0024,116772.38,INR,2026-05-30,2026-06-29,61,overdue,False,11,1,1
INV_EVT_00872,overdue_invoice,2026-08-29,INV_000872,B2B_0201,53059.39,INR,2026-04-23,2026-05-08,113,overdue,False,8,1,1
INV_EVT_00873,overdue_invoice,2026-08-29,INV_000873,B2B_0130,104230.3,INR,2026-06-19,2026-08-03,26,overdue,False,13,4,1
INV_EVT_00874,overdue_invoice,2026-08-29,INV_000874,B2B_0221,25996.86,INR,2026-04-12,2026-05-27,94,overdue,False,3,0,3
INV_EVT_00875,overdue_invoice,2026-08-29,INV_000875,B2B_0129,19298.05,INR,2026-07-16,2026-08-15,14,overdue,False,7,2,0
INV_EVT_00876,overdue_invoice,2026-08-29,INV_000876,B2B_0024,48407.91,INR,2026-04-04,2026-04-19,132,overdue,False,11,1,1
INV_EVT_00877,overdue_invoice,2026-08-29,INV_000877,B2B_0262,128492.38,INR,2026-06-29,2026-08-13,16,overdue,False,12,4,3
INV_EVT_00878,overdue_invoice,2026-08-29,INV_000878,B2B_0215,73047.44,INR,2026-07-17,2026-08-16,13,overdue,False,4,0,2
INV_EVT_00879,overdue_invoice,2026-08-29,INV_000879,B2B_0284,194959.56,INR,2026-05-18,2026-06-17,73,overdue,False,6,1,0
INV_EVT_00880,overdue_invoice,2026-08-29,INV_000880,B2B_0268,60795.3,INR,2026-07-17,2026-08-01,28,overdue,False,3,1,0
INV_EVT_00881,overdue_invoice,2026-08-29,INV_000881,B2B_0034,87174.03,INR,2026-05-16,2026-06-30,60,overdue,False,6,0,3
INV_EVT_00882,overdue_invoice,2026-08-29,INV_000882,B2B_0255,36304.29,INR,2026-07-03,2026-07-18,42,overdue,False,7,3,2
INV_EVT_00883,overdue_invoice,2026-08-29,INV_000883,B2B_0275,23335.11,INR,2026-05-02,2026-06-01,89,overdue,False,12,3,3
INV_EVT_00884,overdue_invoice,2026-08-29,INV_000884,B2B_0183,28439.11,INR,2026-05-16,2026-05-31,90,overdue,False,8,3,3
INV_EVT_00885,overdue_invoice,2026-08-29,INV_000885,B2B_0223,39737.62,INR,2026-05-12,2026-06-11,79,overdue,False,14,1,0
INV_EVT_00886,overdue_invoice,2026-08-29,INV_000886,B2B_0054,360276.59,INR,2026-05-23,2026-06-22,68,overdue,False,14,3,1
INV_EVT_00887,overdue_invoice,2026-08-29,INV_000887,B2B_0184,26832.82,INR,2026-05-10,2026-06-09,81,overdue,False,4,0,2
INV_EVT_00888,overdue_invoice,2026-08-29,INV_000888,B2B_0090,37071.27,INR,2026-04-20,2026-05-20,101,overdue,False,8,1,1
INV_EVT_00889,overdue_invoice,2026-08-29,INV_000889,B2B_0083,224106.24,INR,2026-04-23,2026-05-23,98,overdue,False,10,0,1
INV_EVT_00890,overdue_invoice,2026-08-29,INV_000890,B2B_0219,44047.17,INR,2026-07-11,2026-08-10,19,overdue,False,4,0,3
INV_EVT_00891,overdue_invoice,2026-08-29,INV_000891,B2B_0104,120021.44,INR,2026-04-20,2026-05-20,101,overdue,False,11,6,2
INV_EVT_00892,overdue_invoice,2026-08-29,INV_000892,B2B_0077,12139.9,INR,2026-05-31,2026-06-30,60,overdue,False,9,1,3
INV_EVT_00893,overdue_invoice,2026-08-29,INV_000893,B2B_0243,34492.08,INR,2026-06-16,2026-07-16,44,overdue,False,5,2,1
INV_EVT_00894,overdue_invoice,2026-08-29,INV_000894,B2B_0281,112824.75,INR,2026-04-26,2026-05-11,110,overdue,False,6,1,3
INV_EVT_00895,overdue_invoice,2026-08-29,INV_000895,B2B_0214,19281.62,INR,2026-05-22,2026-06-21,69,overdue,False,11,7,1
INV_EVT_00896,overdue_invoice,2026-08-29,INV_000896,B2B_0080,86451.71,INR,2026-05-11,2026-05-26,95,overdue,False,8,0,2
INV_EVT_00897,overdue_invoice,2026-08-29,INV_000897,B2B_0215,77006.34,INR,2026-05-18,2026-06-02,88,overdue,False,4,0,2
INV_EVT_00898,overdue_invoice,2026-08-29,INV_000898,B2B_0245,47773.88,INR,2026-06-12,2026-06-27,63,overdue,False,5,1,1
INV_EVT_00899,overdue_invoice,2026-08-29,INV_000899,B2B_0179,60118.12,INR,2026-06-09,2026-06-24,66,overdue,False,13,3,2
INV_EVT_00900,overdue_invoice,2026-08-29,INV_000900,B2B_0173,131489.85,INR,2026-06-26,2026-07-26,34,overdue,False,11,0,3
INV_EVT_00901,overdue_invoice,2026-08-29,INV_000901,B2B_0193,71769.13,INR,2026-04-23,2026-05-23,98,overdue,False,4,0,2
INV_EVT_00902,overdue_invoice,2026-08-29,INV_000902,B2B_0115,164223.73,INR,2026-06-04,2026-06-19,71,overdue,False,14,8,1
INV_EVT_00903,overdue_invoice,2026-08-29,INV_000903,B2B_0070,139594.08,INR,2026-06-15,2026-07-30,30,overdue,False,5,4,0
INV_EVT_00904,overdue_invoice,2026-08-29,INV_000904,B2B_0225,255785.89,INR,2026-07-01,2026-08-15,14,overdue,False,5,0,0
INV_EVT_00905,overdue_invoice,2026-08-29,INV_000905,B2B_0265,53299.0,INR,2026-04-20,2026-05-20,101,overdue,False,11,2,3
INV_EVT_00906,overdue_invoice,2026-08-29,INV_000906,B2B_0199,85591.23,INR,2026-06-30,2026-07-15,45,overdue,False,4,0,0
INV_EVT_00907,overdue_invoice,2026-08-29,INV_000907,B2B_0075,32170.75,INR,2026-06-10,2026-07-10,50,overdue,False,12,1,0
INV_EVT_00908,overdue_invoice,2026-08-29,INV_000908,B2B_0156,122589.7,INR,2026-04-22,2026-05-22,99,overdue,False,6,0,1
INV_EVT_00909,overdue_invoice,2026-08-29,INV_000909,B2B_0215,42322.43,INR,2026-06-08,2026-06-23,67,overdue,False,4,0,0
INV_EVT_00910,overdue_invoice,2026-08-29,INV_000910,B2B_0203,122295.64,INR,2026-07-11,2026-08-10,19,overdue,False,12,0,1
INV_EVT_00911,overdue_invoice,2026-08-29,INV_000911,B2B_0222,59802.53,INR,2026-05-20,2026-06-04,86,overdue,False,13,4,0
INV_EVT_00912,overdue_invoice,2026-08-29,INV_000912,B2B_0229,65166.15,INR,2026-04-20,2026-05-05,116,overdue,False,4,2,1
INV_EVT_00913,overdue_invoice,2026-08-29,INV_000913,B2B_0184,89739.39,INR,2026-05-05,2026-06-04,86,overdue,False,4,0,2
INV_EVT_00914,overdue_invoice,2026-08-29,INV_000914,B2B_0168,41278.85,INR,2026-07-03,2026-08-17,12,overdue,False,3,0,2
INV_EVT_00915,overdue_invoice,2026-08-29,INV_000915,B2B_0149,43755.55,INR,2026-04-26,2026-05-26,95,overdue,False,13,1,2
INV_EVT_00916,overdue_invoice,2026-08-29,INV_000916,B2B_0215,45379.48,INR,2026-06-30,2026-07-30,30,overdue,False,4,0,0
INV_EVT_00917,overdue_invoice,2026-08-29,INV_000917,B2B_0092,48411.01,INR,2026-04-08,2026-05-08,113,overdue,False,6,2,3
INV_EVT_00918,overdue_invoice,2026-08-29,INV_000918,B2B_0091,122526.37,INR,2026-07-08,2026-08-07,22,overdue,False,7,3,2
INV_EVT_00919,overdue_invoice,2026-08-29,INV_000919,B2B_0048,54607.85,INR,2026-06-30,2026-07-30,30,overdue,False,3,0,0
INV_EVT_00920,overdue_invoice,2026-08-29,INV_000920,B2B_0023,47045.96,INR,2026-06-13,2026-07-13,47,overdue,False,3,0,2
INV_EVT_00921,overdue_invoice,2026-08-29,INV_000921,B2B_0070,143306.37,INR,2026-06-29,2026-07-29,31,overdue,False,5,4,3
INV_EVT_00922,overdue_invoice,2026-08-29,INV_000922,B2B_0096,129057.75,INR,2026-05-21,2026-06-20,70,overdue,False,7,1,3
INV_EVT_00923,overdue_invoice,2026-08-29,INV_000923,B2B_0178,65493.02,INR,2026-07-10,2026-07-25,35,overdue,False,11,1,1
INV_EVT_00924,overdue_invoice,2026-08-29,INV_000924,B2B_0044,531058.27,INR,2026-06-01,2026-07-01,59,overdue,False,3,0,0
INV_EVT_00925,overdue_invoice,2026-08-29,INV_000925,B2B_0176,32144.05,INR,2026-06-12,2026-07-27,33,overdue,False,4,0,3
INV_EVT_00926,overdue_invoice,2026-08-29,INV_000926,B2B_0046,267886.98,INR,2026-04-16,2026-05-16,105,overdue,False,10,0,2
INV_EVT_00927,overdue_invoice,2026-08-29,INV_000927,B2B_0163,91159.3,INR,2026-04-25,2026-05-25,96,overdue,False,7,1,3
INV_EVT_00928,overdue_invoice,2026-08-29,INV_000928,B2B_0169,165433.0,INR,2026-05-12,2026-06-26,64,overdue,False,8,1,2
INV_EVT_00929,overdue_invoice,2026-08-29,INV_000929,B2B_0165,58254.38,INR,2026-04-13,2026-05-28,93,overdue,False,13,6,2
INV_EVT_00930,overdue_invoice,2026-08-29,INV_000930,B2B_0124,188289.47,INR,2026-06-10,2026-07-10,50,overdue,False,6,0,3
INV_EVT_00931,overdue_invoice,2026-08-29,INV_000931,B2B_0252,33686.73,INR,2026-05-22,2026-06-21,69,overdue,False,11,5,3
INV_EVT_00932,overdue_invoice,2026-08-29,INV_000932,B2B_0107,140087.43,INR,2026-06-01,2026-06-16,74,overdue,False,12,0,3
INV_EVT_00933,overdue_invoice,2026-08-29,INV_000933,B2B_0210,91124.87,INR,2026-07-01,2026-07-31,29,overdue,False,11,1,1
INV_EVT_00934,overdue_invoice,2026-08-29,INV_000934,B2B_0187,152186.13,INR,2026-06-24,2026-07-09,51,overdue,False,13,2,3
INV_EVT_00935,overdue_invoice,2026-08-29,INV_000935,B2B_0135,50310.29,INR,2026-05-06,2026-06-05,85,overdue,False,12,3,0
INV_EVT_00936,overdue_invoice,2026-08-29,INV_000936,B2B_0177,103829.22,INR,2026-05-05,2026-06-04,86,overdue,False,8,2,3
INV_EVT_00937,overdue_invoice,2026-08-29,INV_000937,B2B_0270,39617.78,INR,2026-07-10,2026-08-09,20,overdue,False,14,2,2
INV_EVT_00938,overdue_invoice,2026-08-29,INV_000938,B2B_0163,55643.61,INR,2026-05-23,2026-07-07,53,overdue,False,7,1,2
INV_EVT_00939,overdue_invoice,2026-08-29,INV_000939,B2B_0152,60795.15,INR,2026-05-13,2026-05-28,93,overdue,False,4,0,0
